"","SCHOOL","PROGRAM","DEGREE","ONLINE","ONCAMPUS","COUNTRY","STATE","CITY","DEPARTMENT","URL","skills"
"130","Lewis University","Data Science","M",TRUE,TRUE,"US","IL","Romeoville","Computer Science","http://www.lewisu.edu/academics/data-science/index.htm","experience, flexible, leadership, organization, planning, research, social"
"131","Lewis University","Business Analytics, M.S.","M",TRUE,FALSE,"US","IL","Romeoville","College of Business","https://www.lewisu.edu/academics/business-analytics/index.htm","decision making, experience, flexible, leadership, management, organization, planning, research, social"
"132","Loyola University Chicago","M.S. in Applied Statistics","M",FALSE,TRUE,"US","IL","Chicago","Mathematics and Statistics","http://www.luc.edu/math/msappliedstat.shtml","communication, decision making, experience, organization, research, social"
"133","Loyola University Chicago","Graduate Certificate in Business Intelligence and Data Warehousing","C",FALSE,TRUE,"US","IL","Chicago","Quinlan School of Business","http://www.luc.edu/quinlan/mba/academics/certificates-data-warehousing/",""
"134","Northwestern University","Certificate in Analytics and Business Intelligence for IT Professionals","C",TRUE,TRUE,"US","IL","Evanston","School of Professional Studies","http://sps.northwestern.edu/program-areas/advanced-graduate/analytics-business-intelligence/index.php","communication, customer service, experience, highly recommended, leadership, management, organization, social, training"
"135","Northwestern University","Master of Science in Information Systems with Concentration in Analytics and Business Intelligence","M",FALSE,TRUE,"US","IL","Evanston","School of Professional Studies","http://sps.northwestern.edu/program-areas/graduate/information-systems/index.php","communication, competitive, conflict resolution, experience, highly recommended, independent, knowledge management, leadership, management, organization, planning, research, social, strategic planning, training"
"136","Northwestern University","Certificate in Predictive Business Analytics","C",FALSE,TRUE,"US","IL","Evanston","Bridge School of Management","http://sps.northwestern.edu/program-areas/professional-development/bridge-school/index.php",""
"137","Northwestern University","Master of Science in Analytics","M",FALSE,TRUE,"US","IL","Evanston","McCormick School of Engineering","http://www.analytics.northwestern.edu/","competitive, experience, independent, leadership, management, organization, research, social"
"138","Northwestern University","Master of Science in Predictive Analytics Online","M",TRUE,FALSE,"US","IL","Evanston","School of Continuing Studies","http://sps.northwestern.edu/program-areas/graduate/predictive-analytics/index.php","communication, competitive, customer service, dedicated, experience, independent, leadership, management, negotiation, organization, presentation, problem solving, research, scheduling, social, training"
"139","University of Chicago","Master of Science in Computational Analysis & Public Policy (CAPP)","M",FALSE,TRUE,"US","IL","Chicago","Harris School of Public Policy & Computer Science Department","http://capp.sites.uchicago.edu/","experience, organization, research, social"
"140","University of Chicago","Master of Science in Analytics","M",FALSE,TRUE,"US","IL","Chicago","Graham School of Continuing Liberal and Professional Studies","http://grahamschool.uchicago.edu/credit/master-science-analytics/index","communication, experience, flexible, leadership, research, social, training"
"141","University of Illinois at Chicago","Health Informatics (IBHE-Approved Certificate)","C",TRUE,FALSE,"US","IL","Chicago","College of Applied Health Sciences","http://catalog.uic.edu/gcat/colleges-schools/applied-health-sciences/him-cert/","communication, confident, cooperative, decision making, experience, independent, knowledge management, leadership, management, motivated, organization, planning, presentation, research, social"
"142","University of Illinois at Chicago","Master of Science in Health Informatics Research Track","M",TRUE,FALSE,"US","IL","Chicago","Department of Biomedical and Health Information Sciences","http://healthinformatics.uic.edu/","communication, decision making, experience, independent, knowledge management, leadership, management, organization, planning, research, social, strategic planning, training"
"143","University of Illinois at Springfield","Graduate Certificate in Business Intelligence","C",FALSE,TRUE,"US","IL","Springfield","Department of Management Information Systems","http://mis.uis.edu/BIcertificate.html","management, organization, research"
"144","University of Illinois at Urbana-Champaign","Master of Science in Statistics: Analytics Concentration","M",FALSE,TRUE,"US","IL","Champaign","Department of Statistics","http://www.stat.illinois.edu/degrees/msanalytics.shtml",""
"145","University of Illinois at Urbana-Champaign","Master of Computer Science in Data Science","M",TRUE,FALSE,"US","IL","Champaign","Department of Computer Science","https://online.illinois.edu/mcs-ds","management, research, social"
"146","University of St Francis","Graduate Certificate in Business Analytics","C",FALSE,TRUE,"US","IL","Joliet","College of Business and Health Administration","http://www.stfrancis.edu/academics/college-of-business/graduate-certificate-business-analytics/",""
"147","University of St Francis","MBA with a concentration in Business Analytics","M",TRUE,FALSE,"US","IL","Joliet","College of Business and Health Administration","http://www.stfrancis.edu/academics/master-of-business-administration/#.VCQeLEu0Zg0","competitive, decision making, experience, flexible, leadership, management, organization, presentation, social, training"
"148","Indiana University Bloomington","MBA (Major in Business Analytics)","M",TRUE,FALSE,"US","IN","Bloomington","Kelley School of Business","http://kelley.iu.edu/mba/academics/MajorsMinors/page38907.html","experience, leadership, management, organization, research, social"
"149","Indiana University Bloomington","Online MS in Business Analytics","M",FALSE,TRUE,"US","IN","Bloomington","Kelley School of Business","http://kelley.iu.edu/onlineMBA/Online/MSBA/page43444.cfm","communication, competitive, decision making, experience, leadership, management, organization, planning, presentation, research, scheduling, social, strategic planning"
"150","Indiana University Bloomington","Business Analytics Certificate Program","C",FALSE,TRUE,"US","IN","Bloomington","Kelley School of Business: Department of Operations and Decision Technologi","http://www.kelley.iu.edu/ODT/AboutUs/DecisionSciences/page11147.html","decision making, experience, management, organization, planning, research, scheduling, social"
"151","Indiana University Bloomington","Master of Science in Data Science","M",FALSE,TRUE,"US","IN","Bloomington","School of Informatics and Computing","http://www.soic.indiana.edu/graduate/degrees/data-science/ms-data-science/index.html","experience, organization, research, social"
"152","Indiana University Bloomington","Online Certificate in Data Science (Graduate)","C",FALSE,TRUE,"US","IN","Bloomington","School of Informatics and Computing","http://www.soic.indiana.edu/graduate/programs/data-science/index.shtml","competitive, organization, research, social"
"153","Indiana University Bloomington","Informatics","D",FALSE,TRUE,"US","IN","Bloomington","School of Informatics","http://www.soic.indiana.edu/graduate/degrees/informatics/index.html","organization, research, social"
"154","Indiana University-Purdue University-Indianapolis","M.S. in Mathematics: Applied Statistics","M",TRUE,FALSE,"US","IN","Indianapolis","Department of Mathematical Sciences","http://math.iupui.edu/graduate/degrees/ms/stats",""
"155","Indiana University-Purdue University-Indianapolis","Master of Science in Bioinformatics","M",TRUE,FALSE,"US","IN","Indianapolis","Department of BioHealth Informatics","http://soic.iupui.edu/biohealth/graduate/bioinformatics-masters/","experience, research"
"156","Purdue University-Main Campus","MBA, Specialization in Business Analytics","M",FALSE,TRUE,"US","IN","West Lafayette","Krannert School of Management","http://www.krannert.purdue.edu/masters/programs/mba/option-areas/business-analytics/home.asp","communication, experience, leadership, management, organization, research, social"
"157","Purdue University-Main Campus","Certificate in Applied Statistics","C",FALSE,TRUE,"US","IN","West Lafayette","Department of Statistics","https://engineering.purdue.edu/ProEd/credit/applied_statistics","assertive, leadership, management, planning"
"158","Saint Mary's College","Master of Science in Data Science","M",TRUE,TRUE,"US","IN","Notre Dame","Department of Mathematics and Computer Science","https://grad.saintmarys.edu/academic-programs/ms-data-science","communication, dedicated, experience, leadership, management, organization, research, social"
"159","University of Notre Dame","Master of Science in Applied and Computational Mathematics and Statistics with a specialty in Applied Statistics","M",FALSE,TRUE,"US","IN","Notre Dame","Department of Applied and Computational Mathematics and Statistics (ACMS)","http://acms.nd.edu/graduate-programs/professional-master-s-programs/master-of-science-in-applied-statistics/","research"
"160","University of Notre Dame","Master of Science in Business Analytics","M",TRUE,FALSE,"US","IN","Notre Dame","Mendoza College of Business","https://mendoza.nd.edu/programs/specialized-masters/ms-in-business-analytics/","communication, confident, experience, leadership, management, organization, research, social"
"161","University of Notre Dame","Master of Science in Data Science","M",TRUE,FALSE,"US","IN","Notre Dame","Applied and Computational Mathematics and Statistics","http://datascience.nd.edu/","communication, dedicated, experience, management, organization, research, social"
"162","University of Evansville","Statistics and Data Science","B",FALSE,TRUE,"US","IN","Evansville","Mathematics","https://www.evansville.edu/majors/math/datascience.cfm","decision making, experience, organization, research, social"
"163","Valparaiso University","Bachelors of Science in Data Science","B",FALSE,TRUE,"US","IN","Valparaiso","Interdisciplinary","http://www.valpo.edu/mathematics-statistics/academics/degree-programs/b-s-in-data-science/","experience, friendly, research, social"
"164","Valparaiso University","Bachelors of Arts in Business Analytics","B",FALSE,TRUE,"US","IN","Valparaiso","College of Business","http://www.valpo.edu/college-of-business/academics/major-programs/business-analytics/","experience, friendly, leadership, management, social"
"165","Valparaiso University","Masters of Science in Analytics and Modeling","M",FALSE,TRUE,"US","IN","Valparaiso","Graduate School","http://www.valpo.edu/analytics-modeling","experience, friendly, research, social"
"166","University of Kansas","Business Analytics","C",FALSE,TRUE,"US","KS","Lawrence","School of Business","http://business.ku.edu/business-analytics",""
"167","Northern Kentucky University","Data Science","B",FALSE,TRUE,"US","KY","Highland Heights","Computer Science","http://informatics.nku.edu/content/informatics/departments/computer-science/programs/datascience.html","communication, innovator, organization, presentation, research, social"
"168","University of Louisville","Certificate in Data Mining","C",FALSE,TRUE,"US","KY","Louisville","Department of Computer Engineering & Computer Science","http://louisville.edu/speed/computer/graduate-studies/dataMining","organization, presentation, research, social"
"169","Louisiana State University","Master of Science in Analytics","M",FALSE,TRUE,"US","LA","Baton Rouge","Department of Information Systems & Decision Sciences","http://businessanalytics.lsu.edu/","confident, experience, management, organization, research"
"170","Babson College","MBA with Business Analytics Concentration","M",FALSE,TRUE,"US","MA","Wellesley","F.W. Olin Graduate School of Business","http://www.babson.edu/academics/graduate/mba/concentrations/pages/business-analytics.aspx","confident, decision making, experience, independent, innovator, leadership, management, organization, planning, research, social"
"171","Becker College","Data Science","B",FALSE,TRUE,"US","MA","Worcester","Data Science","http://www.becker.edu/academics/departments-programs/data-science/","communication, experience, friendly, management, organization, research, social"
"172","Bentley University","Master of Science In Marketing Analytics","M",FALSE,TRUE,"US","MA","Waltham","Graduate School of Business","http://www.bentley.edu/graduate/academics/ms-programs/marketing-analytics","communication, customer service, experience, management, organization, planning, presentation, research, social"
"173","Bentley University","Master of Business Analytics","M",FALSE,TRUE,"US","MA","Waltham","Graduate School of Business","http://www.bentley.edu/graduate/degree-programs/ms-programs/business-analytics","communication, competitive, decision making, experience, leadership, management, organization, performance management, planning, presentation, research, scheduling, social"
"174","Bentley University","Graduate Certificate in Business Analytics","C",FALSE,TRUE,"US","MA","Waltham","Graduate School of Business","http://www.bentley.edu/graduate/special-programs/graduate-certificate-programs","competitive, experience, leadership, management, motivated, planning, research, social, training"
"175","Brandeis University","Master of Arts in Computational Linguistics","M",FALSE,TRUE,"US","MA","Waltham","Mitchom School of Computer Science","http://www.brandeis.edu/gsas/programs/comp_ling.html","communication, experience, research, social"
"176","Brandeis University","M.S. in Strategic Analytics","M",FALSE,TRUE,"US","MA","Waltham","Graduate Professional Studies","https://www.brandeis.edu/gps/future-students/learn-about-our-programs/strategic-analytics.html","competitive, dedicated, experience, leadership, management, motivated, organization, research, social"
"177","Harvard University","Data Science Certificate","C",TRUE,FALSE,"US","MA","Cambridge","Extension School","http://www.extension.harvard.edu/professional-certificates/data-science-certificate","communication, management, social"
"178","Harvard University","Master of Science in Computational Biology and Quantitative Genetics","M",FALSE,TRUE,"US","MA","Cambridge","School of Public Health","http://www.hsph.harvard.edu/sm-computational-biology/","experience, organization, research, social, training"
"179","Harvard University","Master of Science in Computational Science and Engineering","M",FALSE,TRUE,"US","MA","Cambridge","School of Engineering and Applied Sciences","http://www.seas.harvard.edu/computational-science-and-engineering/master-science-cse","independent, leadership, reliable, research, training"
"180","Northeastern University","Master of Professional Studies in Analytics","M",FALSE,TRUE,"US","MA","Boston","College of Professional Studies","https://www.northeastern.edu/graduate/program/professional-masters-in-analytics-14859/","communication, decision making, experience, facilitating, flexible, leadership, management, mentoring, organization, planning, presentation, problem solving, research, social, training, visual communication"
"181","Northeastern University","Master of Science in Urban Informatics","M",TRUE,TRUE,"US","MA","Boston","Interdisciplinary","https://www.northeastern.edu/graduate/program/master-of-science-in-urban-informatics-boston-14300/","decision making, experience, leadership, management, mentoring, organization, presentation, reliable, research, resilient, social, training"
"182","Northeastern University","Master of Science in Data Science","M",FALSE,TRUE,"US","MA","Boston","Interdisciplinary","https://www.northeastern.edu/graduate/program/master-of-science-in-data-science-5256/","communication, confident, cooperative, decision making, dedicated, experience, leadership, management, mentoring, organization, planning, presentation, problem solving, research, social, training"
"183","Northeastern University","Master of Professional Studies in Informatics","M",TRUE,TRUE,"US","MA","Boston","College of Professional Studies","https://www.northeastern.edu/graduate/program/master-of-professional-studies-in-informatics-225/","communication, competitive, decision making, experience, interpersonal, interviewing, leadership, management, mentoring, motivating, negotiation, organization, persuasion, planning, presentation, problem solving, research, scheduling, social, training, visual communication"
"184","Northeastern University","Master of Science in Health Informatics","M",TRUE,TRUE,"US","MA","Boston","College of Computer and Information Sciences","https://www.northeastern.edu/graduate/program/master-of-science-in-health-informatics-boston-5247/","communication, confident, decision making, dedicated, experience, interpersonal, leadership, management, mentoring, negotiation, organization, planning, presentation, reliable, research, social, strategic planning, training"
"185","Northeastern University","Graduate Certificate in Data Analytics","C",TRUE,TRUE,"US","MA","Boston","College of Computer and Information Sciences","https://www.northeastern.edu/graduate/program/graduate-certificate-in-data-analytics-boston-14423/","competitive, experience, leadership, management, mentoring, organization, presentation, reliable, research, social, training"
"186","Northeastern University","Graduate Certificate in Game Analytics","C",FALSE,TRUE,"US","MA","Boston","College of Arts, Media, and Design","https://www.northeastern.edu/graduate/program/graduate-certificate-in-game-analytics-5224/","competitive, experience, leadership, management, mentoring, organization, planning, presentation, reliable, research, social, training"
"187","Northeastern University","Master of Science in Health Data Analytics","M",FALSE,TRUE,"US","MA","Boston","Interdisciplinary","https://www.northeastern.edu/graduate/program/master-of-science-in-health-data-analytics-5257/","communication, experience, independent, interpersonal, leadership, management, mentoring, negotiation, organization, planning, presentation, reliable, research, social, strategic planning, training"
"188","Northeastern University","Master of Science in Business Analytics","M",TRUE,FALSE,"US","MA","Boston","Interdisciplinary","https://www.northeastern.edu/graduate/program/master-of-science-in-business-analytics-14873/","competitive, experience, leadership, management, mentoring, organization, problem solving, research, social"
"189","Northeastern University","Graduate Certificate in Learning Analytics","C",TRUE,TRUE,"US","WA","Seattle","College of Professional Studies","https://www.northeastern.edu/graduate/program/graduate-certificate-in-learning-analytics-298/","experience, leadership, management, mentoring, organization, research, social, training"
"190","Northeastern University","Graduate Certificate in Urban Analytics","C",FALSE,TRUE,"US","MA","Boston","College of Professional Studies","https://www.northeastern.edu/graduate/program/graduate-certificate-in-urban-informatics-14299/","decision making, experience, leadership, management, mentoring, organization, planning, presentation, research, resilient, social"
"191","University of Massachusetts Amherst","MS with Data Science Concentration","M",FALSE,TRUE,"US","MA","Amherst","College of Information and Computer Sciences","https://ds.cs.umass.edu/proposed-masters-concentration-data-science",""
"192","University of Massachusetts Amherst","Certificate in Data Science","C",FALSE,TRUE,"US","MA","Amherst","College of Information and Computer Sciences","https://ds.cs.umass.edu/academics/certificate-data-science","decision making, leadership, presentation, research"
"193","Worcester Polytechnic Institute","Data Science","D",FALSE,TRUE,"US","MA","Worcester","Data Science","http://www.wpi.edu/academics/datascience/phd-program.html","dedicated, experience, management, research, social"
"194","Worcester Polytechnic Institute","Data Science","B",FALSE,TRUE,"US","MA","Worcester","Data Science","http://www.wpi.edu/academics/datascience/bsms-program.html","dedicated, experience, management, research, social"
"195","Worcester Polytechnic Institute","Graduate Certificate in Data Science","C",FALSE,TRUE,"US","MA","Worcester","Data Science","http://www.wpi.edu/academics/datascience/certificate-program.html","dedicated, experience, management, research, social"
"196","Worcester Polytechnic Institute","Master of Science in Data Science","M",FALSE,TRUE,"US","MA","Worcester","Data Science","http://www.wpi.edu/academics/datascience/degree-requirements.html","dedicated, experience, management, research, social"
"197","Smith College","Statistical & Data Sciences","B",FALSE,TRUE,"US","MA","Northampton","Statistical & Data Sciences","http://smith.edu/statistics/",""
"198","Boston University","Master of Science in Computer Science (Data Analytics Concentration)","M",TRUE,FALSE,"US","MA","Boston","MET Computer Science Department","http://www.bu.edu/csmet/mscs/","communication, experience, independent, management, organization, presentation, social"
"199","Boston University","Master of Science in Computer Information Systems Online (Data Analytics Concentration)","M",TRUE,FALSE,"US","MA","Boston","MET Computer Science Department","http://cisonline.bu.edu/","adaptable, communication, dedicated, experience, flexible, research"
"200","Boston University","Graduate Certificate in Data Analytics","C",TRUE,TRUE,"US","MA","Boston","MET Computer Science Department","http://www.bu.edu/csmet/da/","presentation, social"
"201","Boston University","Graduate Certificate in Database Management and Business Intelligence","C",TRUE,TRUE,"US","MA","Boston","MET Computer Science Department","http://www.bu.edu/csmet/academic-programs/dmbi/","management, social"
"202","Johns Hopkins University","Bioinformatics","M",FALSE,TRUE,"US","MD","Baltimore","","http://advanced.jhu.edu/academic/biotechnology/ms-in-bioinformatics/","communication, experience, management, research"
"203","Johns Hopkins University","Master of Science in Geographic Information Systems","M",TRUE,TRUE,"US","MD","Baltimore","Krieger School of Arts & Sciences","http://advanced.jhu.edu/academics/graduate-degree-programs/geographic-information-systems/","communication, experience, innovator, management, organization, planning, research, social"
"204","Johns Hopkins University","Master of Science in Information Systems","M",FALSE,TRUE,"US","MD","Baltimore","Carey Business School","http://carey.jhu.edu/academics/master-of-science/ms-in-information-systems/","decision making, experience, management, organization, research, social"
"205","Notre Dame of Maryland University","Master of Science in Analytics in Knowledge Management","M",FALSE,TRUE,"US","MD","Baltimore","College of Arts and Sciences","http://catalog.ndm.edu/graduate/artsandsciences/knowledgemanagementprogram/",""
"206","University of Maryland-Baltimore County","Master of Science in Information Systems","M",TRUE,FALSE,"US","MD","Baltimore","Department of Information Science","http://onlinems.umbc.edu/",""
"207","University of Maryland-College Park","Master of Information Management","M",FALSE,TRUE,"US","MD","College Park","College of Information Studies","http://ischool.umd.edu/mim","competitive, experience, leadership, management, organization, planning, research, social"
"208","University of Maryland-College Park","Online MBA - Specialization in Information Systems & Business Analytics","M",FALSE,TRUE,"US","MD","College Park","Robert H. Smith School of Business","http://onlinemba.umd.edu/","communication, competitive, confident, decision making, dedicated, experience, flexible, friendly, highly recommended, innovator, inspiring, leadership, management, mentoring, negotiation, organization, planning, presentation, research, social, team building, training"
"209","University of Maryland-College Park","MS in Business, Marketing Analytics","M",TRUE,FALSE,"US","MD","College Park","Robert H. Smith School of Business","http://www.rhsmith.umd.edu/ms/analytics/","experience, management, research, social"
"210","University of Maryland-University College","Master of Science in Data Analytics","M",FALSE,TRUE,"US","MD","Adelphi","University of Maryland University College Graduate School","http://www.umuc.edu/academic-programs/masters-degrees/data-analytics.cfm","communication, competitive, confident, cooperative, decision making, experience, flexible, leadership, management, organization, presentation, research, scheduling, social, training, writing skills"
"211","Baker College","MBA in Business Intelligence","M",FALSE,TRUE,"US","MI","Allen Park","Baker College","http://www.baker.edu/programs-degrees/business-intelligence-master-ba/","experience, friendly, leadership, management, social"
"212","Central Michigan University","Data Mining","C",FALSE,TRUE,"US","MI","Mount Pleasant","Mathematics","https://www.cmich.edu/colleges/cgs/landing_pages/Pages/Graduate-Certificate-Data-Mining.aspx",""
"213","Central Michigan University","Applied Statistics and Analytics","M",FALSE,TRUE,"US","MI","Mount Pleasant","Mathematics","https://www.cmich.edu/colleges/cst/math/Pages/Master-of-Science-in-Applied-Statistics-and-Analytics.aspx","confident, leadership, organization, planning, presentation, research, social, team work"
"214","Davenport University","Master of Science in Health Informatics and Information Management","M",TRUE,FALSE,"US","MI","Grand Rapids","College of Health Professions","http://www.davenport.edu/college-health-professions/programs-and-degrees/master-science-informatics-and-information-","communication, confident, decision making, experience, friendly, leadership, management, organization, planning, social, training"
"215","Eastern Michigan University","Master of Arts in Applied Statistics","M",TRUE,FALSE,"US","MI","Ypsilanti","Department of Mathematics","http://catalog.emich.edu/preview_program.php?catoid=12&poid=6396","experience, research, social"
"216","Eastern Michigan University","Enterprise Business Intelligence specialization in the Master of Business Administration (MBA)","M",FALSE,TRUE,"US","MI","Ypsilanti","College of Business; Computer Information Systems Department","http://www.emich.edu/cob/departments_centers/computer_information_systems.php","communication, friendly, management, research, social"
"217","Grand Valley State University","Master of Science in Biostatistics","M",TRUE,FALSE,"US","MI","Allendale","College of Liberal Arts and Sciences","http://catalog.gvsu.edu/preview_program.php?catoid=38&poid=5264&hl=%22master+of+science+in+biostatistics%22&returnto=search","communication, experience, social"
"218","Michigan State University","M.S. - Business Analytics","M",FALSE,TRUE,"US","MI","East Lansing","Broad College of Business","http://broad.msu.edu/businessanalytics/","assertive, communication, competitive, experience, independent, leadership, management, organization, presentation, research, social, training"
"219","Michigan State University","Master of Science in Applied Statistics","M",TRUE,FALSE,"US","MI","East Lansing","Department of Statistics and Probability (College of Natural Sciences)","https://www.reg.msu.edu/academicprograms/ProgramDetail.asp?Program=3871","scheduling"
"220","Michigan Technological University","Master of Science Degree in Integrated Geospatial Technology","M",TRUE,TRUE,"US","MI","Houghton","School of Technology","http://www.mtu.edu/gradschool/programs/degrees/geospatial/","experience, independent, management, presentation, research, scheduling, social, training"
"221","Oakland University","MS in Applied Statistics","M",TRUE,FALSE,"US","MI","Rochester Hills","Department of Mathematics and Statistics","http://www.oakland.edu/?id=7773&sid=229","mentoring, organization, research, social, training"
"222","Oakland University","Master of Science in Information Technology Management in Business Analytics","M",FALSE,TRUE,"US","MI","Rochester Hills","School of Business Administration","http://www.oakland.edu/MSITM-BA",""
"223","University of Michigan-Ann Arbor","Graduate Data Science (DS) Certificate Program","C",TRUE,FALSE,"US","MI","Ann Arbor","Trans-Disciplinary","http://midas.umich.edu/certificate/","experience, management, presentation, research, social, training"
"224","University of Michigan-Ann Arbor","Data Science","B",FALSE,TRUE,"US","MI","Ann Arbor","EECS","https://www.eecs.umich.edu/eecs/undergraduate/data-science/","flexible, research, social"
"225","University of Michigan-Dearborn","Master of Science in Business Analytics","M",FALSE,TRUE,"US","MI","Dearborn","College of Business","http://umdearborn.edu/cob/ms-business-analytics/","management, organization, research, social"
"226","Capella University","Business Intelligence Specialization Post-Baccalaureate Certificate","C",FALSE,TRUE,"US","MN","Minneapolis","School of Business and Technology","http://www.capella.edu/online-degrees/certificate-business-intelligence/accreditations","competitive, dedicated, experience, leadership, management, organization, presentation, social, writing skills"
"227","Capella University","MBA in Business Intelligence","M",FALSE,TRUE,"US","MN","Minneapolis","School of Business & Technology","http://www.capella.edu/online-degrees/mba-business-intelligence/","decision making, dedicated, experience, leadership, management, presentation, social"
"228","Capella University","MS in Analytics","M",TRUE,FALSE,"US","MN","Minneapolis","School of Business & Technology","http://www.capella.edu/online-degrees/masters-analytics/","communication, dedicated, experience, independent, leadership, management, negotiation, organization, presentation, research, social"
"229","The College of Saint Scholastica","M.S. Health Informatics","M",TRUE,FALSE,"US","MN","Duluth","Health Informatics Program","http://www.css.edu/Graduate/Masters-Doctoral-and-Professional-Programs/Areas-of-Study/MS-Health-Informatics/Curriculum.html?ss=print","communication, confident, knowledge management, leadership, management, organization, planning, presentation, research, social"
"230","University of Minnesota","Business Analytics","M",FALSE,TRUE,"US","MN","Minneapolis","Carlson School of Management","http://carlsonschool.umn.edu/degrees/master-science-in-business-analytics","experience, flexible, leadership, management, organization, planning, research, social"
"231","University of Minnesota-Duluth","Retail Marketing Analytics","B",FALSE,TRUE,"US","MN","Duluth","Labovitz School of Business and Economics","https://lsbe.d.umn.edu/mktganalytics/program.php","confident, independent, management, organization, planning, presentation, research, social"
"232","University of St. Thomas","M.S. in Data Science","M",FALSE,TRUE,"US","MN","Saint Paul","Graduate Programs in Software","http://www.stthomas.edu/gradsoftware/programs/msdatascience/default.html","experience, mentoring, social"
"233","Winona State University","Data Science","B",FALSE,TRUE,"US","MN","Winona","Department of Mathematics and Statistics","http://www.winona.edu/data-science/","communication, experience, planning, presentation, social"
"234","Grantham University","Master of Science in Business Intelligence","M",TRUE,FALSE,"US","MO","Kansas City","Business","http://rmi.grantham.edu/programs/master-of-science-in-business-intelligence","confident, dedicated, experience, organization, training"
"235","Missouri University of Science and Technology","Graduate Certificate in Business Analytics and Data Science","C",TRUE,FALSE,"US","MO","Rolla","Department of Business and Information Technology","http://dce.mst.edu/credit/certificates/businessanalyticsanddatascience/","experience, management, organization, performance management, presentation, research, scheduling, social, training"
"236","Rockhurst University","Data Science and Business Analytics Certificate","C",TRUE,TRUE,"US","MO","Kansas City","Helzburg School of Management","http://www.rockhurst.edu/media/filer_private/2013/12/06/helzberg_ds_certificates_w-course_descriptions.pdf","management"
"237","Rockhurst University","Business Intelligence and Analytics","M",FALSE,TRUE,"US","MO","Kansas City","Helzburg School of Management","http://www.rockhurst.edu/helzberg-school-of-management/msbia/","confident, experience, management, research, social"
"238","Saint Louis University","Health Data Science","M",TRUE,FALSE,"US","MO","Saint Louis","Center For Outcomes Research","http://www.slu.edu/medicine/slucor/education-and-training/ms-in-health-data-science","research, social, training"
"239","Saint Louis University-Main Campus","Applied Analytics Master's Degree","M",TRUE,FALSE,"US","MO","Saint Louis","School for Professional Studies","http://www.slu.edu/school-for-professional-studies-home/majors-and-programs/masters-degree-programs/ms-in-applied-analytics","communication, flexible, leadership, management, organization, social"
"240","Maryville University"," M.S. In Business Data Analytics"," M",FALSE,TRUE,"US","MO","St. Louis","John E. Simon School of Business","http://online.maryville.edu/online-master-of-science-in-business-data-analytics/","competitive, decision making, experience, management, organization"
"241","University of Missouri-St Louis","Graduate Certificate in Business Intelligence","C",FALSE,TRUE,"US","MO","Saint Louis","Information Systems Department","http://mis.umsl.edu/M.S.%20in%20I.S./BICertificate.html","competitive, experience, management, performance management, research, social, training"
"242","Jackson State University","Computational and Data-Enabled Science and Engineering","D",FALSE,TRUE,"US","MS","Jackson","","http://www.jsums.edu/gip/cdese/","leadership, research"
"243","University of Montana","Certificate in Big Data Analytics","C",FALSE,TRUE,"US","MT","Missoula","Data Science","http://www.umt.edu/datascience/study-big-data.php","communication, experience, innovator, management, organization, planning, research, social, training"
"244","Elon University","Information Science","B",FALSE,TRUE,"US","NC","Elon","Computing Sciences","http://www.elon.edu/e-web/academics/elon_college/computing_sciences/curriculum/bsis.xhtml","research, social"
"245","North Carolina State University at Raleigh","Master of Science in Analytics","M",FALSE,TRUE,"US","NC","Raleigh","Institute for Advanced Analytics","http://analytics.ncsu.edu/","communication, leadership, organization, proper business etiquette, research, social"
"246","University of North Carolina at Chapel Hill","Graduate Certificate in Public Health Informatics","C",FALSE,TRUE,"US","NC","Chapel Hill","Gillings School of Global Public Health and School of Information and Libra","http://sph.unc.edu/hpm/hpm-degrees-and-certificates/hpm-phi-overview/","experience, management, research, social, training"
"247","University of North Carolina at Charlotte","Professional Science Master's (PSM) in Data Science and Business Analytics (DSBA)","M",FALSE,TRUE,"US","NC","Charlotte","The Graduate School","http://analytics.uncc.edu/","experience, mentoring, research, social, training"
"248","University of North Carolina at Charlotte","Graduate Certificate in Data Science and Business Analytics","C",FALSE,TRUE,"US","NC","Charlotte","College of Computing and Informatics and the Belk College of Business","http://analytics.uncc.edu/graduate-certificate",""
"249","University of North Carolina at Charlotte","Graduate Certificate in Health Informatics","C",FALSE,TRUE,"US","NC","Charlotte","College of Computing and Informatics, College of Health and Human Serv","http://hi.uncc.edu/graduate-certificate",""
"250","University of North Carolina at Charlotte","M.S. in Mathematics with Concentration in Applied Statistics","M",FALSE,TRUE,"US","NC","Charlotte","Department of Mathematics and Statistics","http://math.uncc.edu/graduate-program/master-science-degree-concentration-applied-statistics",""
"251","University of North Carolina at Charlotte","Computing and Information Systems","D",FALSE,TRUE,"US","NC","Charlotte","Computing and Informatics","https://cci.uncc.edu/academic-programs/phd",""
"252","University of North Carolina at Greensboro","Graduate Certificate in Business Analytics","C",FALSE,TRUE,"US","NC","Greensboro","UNCG Bryan School of Business and Economics","http://bae.uncg.edu/isscm/graduate/certificates/graduate-certificate-in-business-analytics-2/","experience, leadership, management, organization, research, social"
"253","Wake forest University","Masters of Science in Business Analytics","M",FALSE,TRUE,"US","NC","Winston-Salem","School of Business","https://business.wfu.edu/ms-analytics/","communication, experience, interviewing, leadership, management, organization, research, social, team work, training"
